,Cleaned_name,Item_desp,Service_desp,pay_num,order_num
14326,Public works,PPE000 Other PPEs,Purchase of masks; gloves; sanitisers,277265,277265.0
14327,Public works,PPE000 Other PPEs,Supply & delivery of surgical masks,392438,392437.5
14328,Public works,PPE000 Other PPEs,Supply and delivery of goods for isolation room,31907,31906.95
14329,Public works,PPE000 Other PPEs,Supply of Hand Gloves,249600,249600.0
14330,Public works,PPE000 Other PPEs,Supply of cloth masks,146200,146200.0
14331,Public works,PPE000 Other PPEs,"disposable shhets, 20 pillow cases,3 packs laminating plastics, 4 pack of drawing pins",0,1948.9
14332,Public works,PPE001 Surgical masks for patients,Supply of Masks,0,4243999.0
14333,Public works,PPE003 Respirator mask,MASKS,3834,3834.1
14334,Public works,PPE003 Respirator mask,and Gloves,0,19900.9
14335,Public works,PPE004 Apron,0,0,11000.0
14336,Public works,PPE004 Apron,Purchase and delivery of disposable aprons,340000,340000.0
14337,Public works,PPE006 Visor / Face Shield,0,4000,29900.0
14338,Public works,PPE006 Visor / Face Shield,Fabric Masks,84750,84750.0
14339,Public works,PPE006 Visor / Face Shield,Safety face shield,0,7336.0
14340,Public works,PPE006 Visor / Face Shield,Supply of face shield,24504,24504.0
14341,Public works,PPE006 Visor / Face Shield,Visor,63000,63000.0
14342,Public works,PPE011 Digital thermometer,0,0,9999.94
14343,Public works,PPE011 Digital thermometer,Digital Thermometer,7500,7500.0
14344,Public works,PPE015 Non-sterile examination gloves,0,0,0.0
14345,Public works,PPE015 Non-sterile examination gloves,Supply Of Non Sterile Examination Gloves,216000,216000.0
14346,Public works,PPE015 Non-sterile examination gloves,Supply and delivery of surgical latex gloves,0,215250.0
14347,Public works,PPE017 2 Layer fabric cloth masks,0,0,0.0
14348,Public works,PPE017 2 Layer fabric cloth masks,Cloth Masks,20000,20000.0
14349,Public works,PPE017 2 Layer fabric cloth masks,Supply & delivery of fabric masks,160000,160000.0
14350,Public works,PPE018 3 Layer fabric cloth masks,0,27675,27675.0
14351,Public works,PPE019 Surface sanitisers and disinfectants,0,0,17120.0
14352,Public works,PPE019 Surface sanitisers and disinfectants,installation of hand sanitizer Spray(12 Months Rental),0,25740.0
14353,Public works,PPE020 Hand sanitisers and disinfectants,0,14940,44265.0
14354,Public works,PPE020 Hand sanitisers and disinfectants,5L Hand Sanitizer and empty bottle,5506,5506.2
14355,Public works,PPE020 Hand sanitisers and disinfectants,"Hand Sanitizer, 1Litre bottles",10465,10465.0
14356,Public works,PPE020 Hand sanitisers and disinfectants,Once off supply of hand sanitizers,329025,329025.0
14357,Public works,PPE020 Hand sanitisers and disinfectants,Sanitizer 5 Litre bottle,92500,92500.0
14358,Public works,PPE020 Hand sanitisers and disinfectants,Sanitizer 500ml bottle,27750,27750.0
14359,Public works,PPE020 Hand sanitisers and disinfectants,"Soap, hand sanitizer Gel 70%",27143,162856.0
14360,Public works,PPE020 Hand sanitisers and disinfectants,Surgical face masks - earloop & Nitrile gloves  - large,446121,446120.5
14361,Public works,PPE020 Hand sanitisers and disinfectants,"supply ,Installation and maintenance of hand sanitizers",492637,492637.0
14362,Public works,PPE021 Sanitising of buildings,0,242000,14509842.3
14363,Public works,PPE021 Sanitising of buildings,25 L Hand Sanitiser,20700,20700.0
14364,Public works,PPE021 Sanitising of buildings,Cleaning contracts - Lockdown,0,1593197.76
14365,Public works,PPE021 Sanitising of buildings,Decontamination Atteridgeville Magistrate,211020,211020.0
14366,Public works,PPE021 Sanitising of buildings,Decontamination Bronkhortspruit Magistrate,102924,102924.0
14367,Public works,PPE021 Sanitising of buildings,Decontamination Cullinan Magistrate,96840,96840.0
14368,Public works,PPE021 Sanitising of buildings,Decontamination Ekangala Magistrate,87652,87652.15
14369,Public works,PPE021 Sanitising of buildings,Decontamination Mamelodi Magistrate,118974,118974.0
14370,Public works,PPE021 Sanitising of buildings,Decontamination PTA Magistrate,248490,248490.0
14371,Public works,PPE021 Sanitising of buildings,Decontamination PTA North Magistrate,199640,199639.84
14372,Public works,PPE021 Sanitising of buildings,Decontamination Rietondale Workshop,195571,195571.08
14373,Public works,PPE021 Sanitising of buildings,Decontamination and deep cleaning at different DPWI remote offices once off,205000,205000.0
14374,Public works,PPE021 Sanitising of buildings,Decontamination at PTA High Court,386203,386203.0
14375,Public works,PPE021 Sanitising of buildings,Decontamination for 14 Aug (4773m²@R 2.5p/m²,25086,37629.63
14376,Public works,PPE021 Sanitising of buildings,Decontamination for 17 July ( 4254m² @ R 4.50 p/m²),0,19143.0
14377,Public works,PPE021 Sanitising of buildings,Decontamination for 22 Aug (3.95m²@R 3.95p/m131,0,40054.5
14378,Public works,PPE021 Sanitising of buildings,Decontamination for 27 July (3101m²@R 3.22p/m²,0,9985.23
14379,Public works,PPE021 Sanitising of buildings,"Decontamination of Feziile District (Edenville, Frankfort, Heilbron, Koppies, Kroonstad, Parys, Sasolburg, Steynsrus, Tweeling, Viljoenskroon, Villiers, Vredefort Magistarte Offices)
14604.58m² @ R 5.09p/m²",85324,85324.2
14380,Public works,PPE021 Sanitising of buildings,"Decontamination of Lejweleputswa District (Boshoff, Bothaville, Brandfort, Bultfontein, Dealesville, Henneman, Hertzogville, Hoopstad, Odendalsrus, Theunissen, Ventersburg, Wesselsbron, Welkom, Winburg Magistrate Offices)
30278m² @ R 5.09p/m²",164940,164940.12
14381,Public works,PPE021 Sanitising of buildings,"Decontamination of Mangaung District  (NDPW Office, Nursery, Workshop, Batho, BFN Family Advocate, BFN High Court, BFN Master of High Court, BFN Regional Justice, BFN State Attorney, BFN Supreme Court, Dewetsdorp, Wepener Magistrate Offices) Total of 4718",241907,241907.31
14382,Public works,PPE021 Sanitising of buildings,"Decontamination of Thabo Mofutsanyane District (Bethlehem, Clocolan, Excelcior, Ficksburg, Fouriesburg, Harrismith, Hobhouse, Kestell, Ladybrand, Lindley, Makwane, Marquard, Memel, Paul Roux, Petrus Steyn, Phuthaditjhaba, Reitz, Senekal, Tseki, Tseseng, T",155194,155193.78
14383,Public works,PPE021 Sanitising of buildings,"Decontamination of Xariep District ( Bethulie, Edenburg, Fauresmith, Jacobsdal, Jagersfontein, Koffiefontein, Luckhoff, Phillipolis, Redersburg, Rouxville, Smithfield, Springfontein, Trompsburg, Zastron magistrate Officies)
11308m² @ R 5.09p/m²",65773,62947.42
14384,Public works,PPE021 Sanitising of buildings,Decontamination of facilities,55200,55200.0
14385,Public works,PPE021 Sanitising of buildings,Decontamination of various buildings for 6 months,0,248400.0
14386,Public works,PPE021 Sanitising of buildings,Deep cleaning at AVN Building,243721,243721.0
14387,Public works,PPE021 Sanitising of buildings,Deep cleaning at Centre Walk,121030,121030.0
14388,Public works,PPE021 Sanitising of buildings,Deep cleaning at Hatfield Magistrate Court,75400,75400.0
14389,Public works,PPE021 Sanitising of buildings,Deep cleaning at Nipilar House,219523,219523.24
14390,Public works,PPE021 Sanitising of buildings,"Deep cleaning,disinfection and sanitizing at Center Walk",69730,69730.0
14391,Public works,PPE021 Sanitising of buildings,Monthly replacement of hansanitizer & servicing of dispensor for a period of 12 months,0,3864000.0
14392,Public works,PPE021 Sanitising of buildings,Rendering of Deep Cleaning at Momentum,553366,553365.8
14393,Public works,PPE021 Sanitising of buildings,Supply & Installation of Auto Handsanitizer dispenser,0,57500.0
14394,Public works,PPE021 Sanitising of buildings,decontamination CGO Building,914147,914147.05
14395,Public works,PPE021 Sanitising of buildings,decontamination Palace of Justice,173189,173189.09
14396,Public works,PPE021 Sanitising of buildings,decontamination Soshanguve Magistrate,108177,108177.06
14397,Public works,PPE023 Supply and installation of sanitising stations,Installation of soap dispensers,26372,158230.8
14398,Public works,PPE025 Sanitising spray bottles,0,2800,25003.68
14399,Public works,PPE025 Sanitising spray bottles,Spray Bottle,22500,22500.0
14400,Public works,PPE026 Automated sanitiser dispensers,0,48000,144072.0
14401,Public works,PPE026 Automated sanitiser dispensers,Including refills for 36 months,0,657162.4
14402,Public works,PPE026 Automated sanitiser dispensers,Supply and Maintenance Of Hands Free Foot Operated Hand,374718,374718.0
14403,Public works,PPE027 Manual sanitiser dispensers,0,0,0.0
14404,Public works,PPE028 Sanitiser refil for dispensers,0,113136,116095.28
14405,Public works,Palm RidgeM/C-154073-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,Palm RidgeM/C-154073-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,413586,413586.0
14406,Public works,Paper wipe rolls,0,10000,10000.0
14407,Public works,Protea  M/C-154062--Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,Protea  M/C-154062--Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,83835,83835.0
14408,Public works,"Provision of cleaning services at Brakpan, Springs and Daveyton Magistrate Courts (JHBE20/058)","Provision of cleaning services at Brakpan, Springs and Daveyton Magistrate Courts (JHBE20/058)",559767,559767.0
14409,Public works,"Provision of cleaning services at Carltonville,Westonaria and Khutsong Magistrate Courts (JHB19/273)","Provision of cleaning services at Carltonville,Westonaria and Khutsong Magistrate Courts (JHB19/273)",357302,357302.01
14410,Public works,"Provision of cleaning services at Carltonville,Westonaria and Khutsong Magistrate Courts (JHBE 20/015)","Provision of cleaning services at Carltonville,Westonaria and Khutsong Magistrate Courts (JHBE 20/015)",510975,510975.54
14411,Public works,"Provision of cleaning services at Carltonville,Westonaria and Khutsong Magistrate Courts (JHBE 20/039)","Provision of cleaning services at Carltonville,Westonaria and Khutsong Magistrate Courts (JHBE 20/039)",328803,328802.55000000005
14412,Public works,"Provision of cleaning services at Germiston, Hardach,Edenvale and Kemptonpark Magistrate Courts  (JHBE19/280)","Provision of cleaning services at Germiston, Hardach,Edenvale and Kemptonpark Magistrate Courts  (JHBE19/280)",503571,503570.7
14413,Public works,"Provision of cleaning services at Germiston, Hardach,Edenvale and Kemptonpark Magistrate Courts  (JHBE20/022)","Provision of cleaning services at Germiston, Hardach,Edenvale and Kemptonpark Magistrate Courts  (JHBE20/022)",431509,431508.75
14414,Public works,"Provision of cleaning services at Germiston, Hardach,Edenvale and Kemptonpark Magistrate Courts  (JHBE20/057)","Provision of cleaning services at Germiston, Hardach,Edenvale and Kemptonpark Magistrate Courts  (JHBE20/057)",382289,382288.74
14415,Public works,"Provision of cleaning services at Hillbrow Magistrate Court, Labour Court, Master of the High Court, Justice Regional Officeand JHB Regional Office. (JHBE19/277)","Provision of cleaning services at Hillbrow Magistrate Court, Labour Court, Master of the High Court, Justice Regional Officeand JHB Regional Office. (JHBE19/277)",661362,661360.5
14416,Public works,"Provision of cleaning services at Hillbrow Magistrate Court, Labour Court, Master of the High Court, Justice Regional Officeand JHB Regional Office. (JHBE20/019","Provision of cleaning services at Hillbrow Magistrate Court, Labour Court, Master of the High Court, Justice Regional Officeand JHB Regional Office. (JHBE20/019",1201984,1201983.75
14417,Public works,"Provision of cleaning services at Meadowlands,Orlando, Kliptownand Lenasia Magistrate Courts (JHBE19/275)","Provision of cleaning services at Meadowlands,Orlando, Kliptownand Lenasia Magistrate Courts (JHBE19/275)",541998,541998.6
14418,Public works,"Provision of cleaning services at Meadowlands,Orlando, Kliptownand Lenasia Magistrate Courts (JHBE20/017)","Provision of cleaning services at Meadowlands,Orlando, Kliptownand Lenasia Magistrate Courts (JHBE20/017)",765807,765807.0
14419,Public works,"Provision of cleaning services at Meadowlands,Orlando, Kliptownand Lenasia Magistrate Courts (JHBE20/052)","Provision of cleaning services at Meadowlands,Orlando, Kliptownand Lenasia Magistrate Courts (JHBE20/052)",313692,313691.4
14420,Public works,"Provision of cleaning services at Nigel, Brakpan, Springs and Daveyton Magistrate Courts (JHBE19/281)","Provision of cleaning services at Nigel, Brakpan, Springs and Daveyton Magistrate Courts (JHBE19/281)",1035742,1035742.02
14421,Public works,"Provision of cleaning services at Nigel, Brakpan, Springs and Daveyton Magistrate Courts (JHBE20/023)","Provision of cleaning services at Nigel, Brakpan, Springs and Daveyton Magistrate Courts (JHBE20/023)",1007778,1007778.1799999999
14422,Public works,"Provision of cleaning services at Office of State Attorney, Labour Court, Specialised Commercial Crime Court, Schrenner Chambers. (JHBE20/054)","Provision of cleaning services at Office of State Attorney, Labour Court, Specialised Commercial Crime Court, Schrenner Chambers. (JHBE20/054)",531037,531036.78
14423,Public works,Provision of cleaning services at Orlando Magistrate Court (JHBE20/093),Provision of cleaning services at Orlando Magistrate Court (JHBE20/093); Quote  00197 dd 31/07/2019,153281,229921.56
14424,Public works,Provision of cleaning services at Randburg Land Claims Court and Midrand Branch Court (JHBE20/055),Provision of cleaning services at Randburg Land Claims Court and Midrand Branch Court (JHBE20/055),584820,584820.0
14425,Public works,"Provision of cleaning services at Randburg Magistrate Court, Land Claims Court and Midrand Branch Court (JHBE19/278)","Provision of cleaning services at Randburg Magistrate Court, Land Claims Court and Midrand Branch Court (JHBE19/278)",482822,482822.1
14426,Public works,"Provision of cleaning services at Randburg Magistrate Court, Land Claims Court and Midrand Branch Court (JHBE20/020)","Provision of cleaning services at Randburg Magistrate Court, Land Claims Court and Midrand Branch Court (JHBE20/020)",86934,86934.0
14427,Public works,"Provision of cleaning services at Roodepoort, Krugersdorp and Randfontein Magistrate Courts (JHBE19/274)","Provision of cleaning services at Roodepoort, Krugersdorp and Randfontein Magistrate Courts (JHBE19/274)",1096081,1096081.11
14428,Public works,"Provision of cleaning services at Roodepoort, Krugersdorp and Randfontein Magistrate Courts (JHBE20/016)","Provision of cleaning services at Roodepoort, Krugersdorp and Randfontein Magistrate Courts (JHBE20/016)",596289,596289.24
14429,Public works,"Provision of cleaning services at Roodepoort, Krugersdorp and Randfontein Magistrate Courts (JHBE20/048)","Provision of cleaning services at Roodepoort, Krugersdorp and Randfontein Magistrate Courts (JHBE20/048)",1728480,1728480.0
14430,Public works,Provision of cleaning services at South Gauteng High Court (JHBE19/276),Provision of cleaning services at South Gauteng High Court (JHBE19/276),908524,908523.39
14431,Public works,Provision of cleaning services at South Gauteng High Court (JHBE20/018),Provision of cleaning services at South Gauteng High Court (JHBE20/018),2460462,2460462.0
14432,Public works,Provision of cleaning services at South Gauteng High Court (JHBE20/053),Provision of cleaning services at South Gauteng High Court (JHBE20/053),915408,915407.3699999999
14433,Public works,Provision of cleaning services at South Gauteng High Court (JHBE20/094),Provision of cleaning services at South Gauteng High Court (JHBE20/094),262225,393336.89999999997
14434,Public works,Provision of cleaning services at Specialised Commercial Crime Court and Schreinner Chambers. (JHBE20/080),Provision of cleaning services at Specialised Commercial Crime Court and Schreinner Chambers. (JHBE20/080); Qoute  006,235240,352860.15
14435,Public works,Provision of cleaning services at Vereeniging Magistrate Court (JHBE20/082),Provision of cleaning services at Vereeniging Magistrate Court (JHBE20/082); Quote  TWN20/04 dd 17/08/2020,352632,352631.4
14436,Public works,Provision of cleaning services at Vereeniging and Sebokeng Magistrate Courts  (JHBE19/279),Provision of cleaning services at Vereeniging and Sebokeng Magistrate Courts  (JHBE19/279),709996,709995.42
14437,Public works,Provision of cleaning services at Vereeniging and Sebokeng Magistrate Courts  (JHBE20/021),Provision of cleaning services at Vereeniging and Sebokeng Magistrate Courts  (JHBE20/021),847440,847440.0
14438,Public works,Provision of cleaning services at Vereeniging and Sebokeng Magistrate Courts  (JHBE20/056),Provision of cleaning services at Vereeniging and Sebokeng Magistrate Courts  (JHBE20/056),330512,495768.0
14439,Public works,Provision of cleaning services at Vosloorus and Heidelberg Magistrate Courts (JHBE20/059),Provision of cleaning services at Vosloorus and Heidelberg Magistrate Courts (JHBE20/059),235410,235410.39
14440,Public works,"Provision of cleaning services at Vosloorus, Heidelberg and Benoni Magistrate Courts (JHBE19/282)","Provision of cleaning services at Vosloorus, Heidelberg and Benoni Magistrate Courts (JHBE19/282)",908966,908966.25
14441,Public works,"Provision of cleaning services at Vosloorus, Heidelberg and Benoni Magistrate Courts (JHBE20/024)","Provision of cleaning services at Vosloorus, Heidelberg and Benoni Magistrate Courts (JHBE20/024)",1289694,1289693.49
14442,Public works,QUOTATION : 2,QUOTATION : 2,571382,571381.73
14443,Public works,QUOTATION : 3,QUOTATION : 3,226939,226938.7
14444,Public works,QUOTATION : 4,QUOTATION : 4,365495,365495.07
14445,Public works,Randfontein M/C-154015-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,Randfontein M/C-154015-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,59616,59616.0
14446,Public works,"Red refuse bags 30micron for 10 packs of 20 bags each @ R33,90","Red refuse bags 30micron for 10 packs of 20 bags each @ R33,90",390,389.85
14447,Public works,Regional Office of Chief Justice -Cleaning & Decontamination of bacteria and viruses to all suspected source of infection,Regional Office of Chief Justice -Cleaning & Decontamination of bacteria and viruses to all suspected source of infection,65205,65205.0
14448,Public works,Roodepoort M/C-154016-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,Roodepoort M/C-154016-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,104328,104328.0
14449,Public works,SCOTT KIMDRI FOLDED PAPER HAND TOWELS,SCOTT KIMDRI FOLDED PAPER HAND TOWELS,22080,22080.0
14450,Public works,SURIGICAL DISPOSABLE FACE MASKS @ R1000.00/ Pack of 50 face masks,SURIGICAL DISPOSABLE FACE MASKS @ R1000.00/ Pack of 50 face masks,60000,90000.0
14451,Public works,Schreiner Chamber M/C-154340-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,Schreiner Chamber M/C-154340-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,71688,71688.24
14452,Public works,"Scott Kimdri Folded Paper Hand towels @ R480,00/Box","Scott Kimdri Folded Paper Hand towels @ R480,00/Box",22080,22080.0
14453,Public works,"Scott Kimdri Folded paper hand towels for a box of 20 each @ R480,00","Scott Kimdri Folded paper hand towels for a box of 20 each @ R480,00",55200,55200.0
14454,Public works,"Scott Slimroll hand towels for 150 packs of 6 rolls per pack @ R614,50/pack of 6 rolls","Scott Slimroll hand towels for 150 packs of 6 rolls per pack @ R614,50/pack of 6 rolls",106001,106001.25
14455,Public works,Security,Supply and Install of Access Control Card System,270742,270742.2
14456,Public works,Sophiatown  M/C-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,Sophiatown  M/C-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,78246,78246.0
14457,Public works,South Gauteng High  M/C-154053-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,South Gauteng High  M/C-154053-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,279450,279450.0
14458,Public works,South Gauteng High  M/C-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,South Gauteng High  M/C-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,279450,279450.0
14459,Public works,Springs M/C-154237-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,Springs M/C-154237-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,0,105762.51
14460,Public works,"Supply and install automated foam hand soap dispenser @ R2 600,00 /dispenser (JHBE19/266-Quote  1 dd 24/04/2020)","Supply and install automated foam hand soap dispenser @ R2 600,00 /dispenser (JHBE19/266-Quote  1 dd 24/04/2020)",78000,78000.0
14461,Public works,"Supply and installation of Kimberly Clark Aquarius slimroll hand towel for 40 towels @ R1150 each + R350 installation cost =R1 500,00","Supply and installation of Kimberly Clark Aquarius slimroll hand towel for 40 towels @ R1150 each + R350 installation cost =R1 500,00",69000,69000.0
14462,Public works,"Supply of 60% alcohol based hand sanitisers 100ml bottle @ R37,50/ bottle (JHBE19/266-Quote  1 dd 24/04/2020)","Supply of 60% alcohol based hand sanitisers 100ml bottle @ R37,50/ bottle (JHBE19/266-Quote  1 dd 24/04/2020)",56138,56137.5
14463,Public works,"Supply of 60% alcohol based hand sanitisers 150ml bottle @ R40,20/bottle (JHBE19/266-Quote  1 dd 24/04/2020)","Supply of 60% alcohol based hand sanitisers 150ml bottle @ R40,20/bottle (JHBE19/266-Quote  1 dd 24/04/2020)",643,643.2
14464,Public works,"Supply of 60% alcohol based hand sanitisers 150ml bottle @ R40,20/bottle of 150ml (JHBE19/266-Quote  1 dd 24/04/2020)","Supply of 60% alcohol based hand sanitisers 150ml bottle @ R40,20/box of 150ml bottles (JHBE19/266-Quote  1 dd 24/04/2020)",1286,1286.4
14465,Public works,"Supply of disposable powder free Latex gloves @ R175,00 / latex glove","Supply of disposable powder free Latex gloves @ R175,00 / latex glove",52500,52500.0
14466,Public works,"Supply of disposable powder free Latex gloves @ R175,00/unit (JHBE19/266-Quote  1 dd 24/04/2020)","Supply of disposable powder free Latex gloves @ R175,00/unit (JHBE19/266-Quote  1 dd 24/04/2020)",21000,21000.0
14467,Public works,"Supply of disposable powder free Latex gloves for 300 boxes @ R175,00/box","Supply of disposable powder free Latex gloves for 300 boxes @ R175,00/box",60375,60375.0
14468,Public works,"Supply of disposable powder free Latex gloves; @ R175,00 / box of gloves; JHBE19/266-Quote  2 dd 01 June 2020","Supply of disposable powder free Latex gloves; @ R175,00 / box of gloves; JHBE19/266-Quote  2 dd 01 June 2020",7000,7000.0
14469,Public works,"Supply of disposable powder free Latex gloves; @ R175,00 / gloves; JHBE19/266-Quote  2 dd 01 June 202","Supply of disposable powder free Latex gloves; @ R175,00 / gloves; JHBE19/266-Quote  2 dd 01 June 202",3500,3500.0
14470,Public works,"Supply of surgical disposable face masks ; @ R1 250,00 / a pack of 50 face masks; JHBE19/266-Quote  2 dd 01 June 2020","Supply of surgical disposable face masks ; @ R1 250,00 / pack of 50 face masks; JHBE19/266-Quote  2 dd 01 June 2020",160000,160000.0
14471,Public works,"Supply of surgical disposable face masks ; @ R1 250,00 / face masks; JHBE19/266-Quote  2 dd 01 June 2020","Supply of surgical disposable face masks ; @ R1 250,00 / face masks; JHBE19/266-Quote  2 dd 01 June 2020",80000,80000.0
14472,Public works,"Supply of surgical disposable face masks R1 250,00/ box of face masks (JHBE19/266-Quote  1 dd 24/04/2020)","Supply of surgical disposable face masks R1 250,00/ box of face masks (JHBE19/266-Quote  1 dd 24/04/2020)",100000,100000.0
14473,Public works,"Supply of surgical disposable face masks R1 250,00/ face masks (JHBE19/266-Quote  1 dd 24/04/2020)","Supply of surgical disposable face masks R1 250,00/ face masks (JHBE19/266-Quote  1 dd 24/04/2020)",50000,50000.0
14474,Public works,Tembisa M/C -154228-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,Tembisa M/C -154228-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,106191,106191.0
14475,Public works,Thermometer,0,9600,9600.0
14476,Public works,"Toilet seat cleaner refil in a hygienically sealed package @ R135,50 each","Toilet seat cleaner refil in a hygienically sealed package @ R135,50 each",16050,16049.98
14477,Public works,"Toilet seat cleaner refil in a hygienically sealed package for 6 @ R135,50/refill","Toilet seat cleaner refil in a hygienically sealed package for 6 @ R135,50/refill",935,934.95
14478,Public works,Toilet seat cleaner refill in a hygienically sealed package,Toilet seat cleaner refill in a hygienically sealed package,935,934.95
14479,Public works,"Toilet seat cleaner refill in a hygienically sealed package ; @ R135,50 / refill; JHBE19/266-Quote  2 dd 01 June 2020","Toilet seat cleaner refill in a hygienically sealed package ; @ R135,50 / refill; JHBE19/266-Quote  2 dd 01 June 2020",16260,16260.0
14480,Public works,Toilet seat cleaner refill in a hygienically sealed package = (3 x Refills @ R135.50/refill),Toilet seat cleaner refill in a hygienically sealed package = (3 x Refills @ R135.50/refill),934,934.96
14481,Public works,Toilet seat cleaner refill in a hygienically sealed package = (4 x Refills @ R135.50/refill),Toilet seat cleaner refill in a hygienically sealed package = (4 x Refills @ R135.50/refill),1247,1246.6
14482,Public works,Toilet seat cleaner refill in a hygienically sealed package = (5 x Refills @ R135.50/refill),Toilet seat cleaner refill in a hygienically sealed package = (5 x Refills @ R135.50/refill),779,779.13
14483,Public works,Tsakane M/C-154233-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,Tsakane M/C-154233-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,29808,29808.0
14484,Public works,Vanderbijl Park M/C-154069-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,Vanderbijl Park M/C-154069-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,98739,98739.0
14485,Public works,Vereeniging M/C-154173-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,Vereeniging M/C-154173-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,166664,166663.98
14486,Public works,Vosloorus M/C-154231-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,Vosloorus M/C-154231-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,40986,40986.0
14487,Public works,Vosloorus M/C-155684-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,Vosloorus M/C-155684-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,40986,40986.0
14488,Public works,Westonaria M/C-154019-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,Westonaria M/C-154019-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,0,14904.0
14489,Public works,WheelChair,0,4224,4223.73
14490,Public works,Wynburg M/C-154013-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,Wynburg M/C-154013-Cleaning & Decontamination of bacteria and viruses to all suspected of infesction,46575,46575.0
14624,Sa police service,Other,Brush long hangle scrub 400mm,155400,155400.0
14625,Sa police service,Other,Bucket decontamination 25l,148000,148000.0
14626,Sa police service,Other,Chair Foldable Plastic,192000,192000.0
14627,Sa police service,Other,"Container, sharp medical waste 20l",1047949,1254890.5
14628,Sa police service,Other,Crime scene tape 75mmx250m,0,80400.0
14629,Sa police service,Other,Folded hand paper towel,12250,164586.0
14630,Sa police service,Other,Funnel plastic,97200,97200.0
14631,Sa police service,Other,Spray Bottle with trigger,26105,26105.0
14632,Sa police service,Other,Spray Can Pressure 5 litre,0,155295.0
14633,Sa police service,Other,Table Foldable Plastic,150000,150000.0
14634,Sa police service,Other,Tape Duct 25m,56000,56000.0
14635,Sa police service,Other,Water Still 500ml,11880,11880.0
14636,Sa police service,PPE000 Other PPEs,Bins decontamination rectangular no wheels,120000,120000.0
14637,Sa police service,PPE000 Other PPEs,Biohazard tape 75mmx250m,0,38740.0
14638,Sa police service,PPE000 Other PPEs,Filter multparticle explosives,322561,322561.2
14639,Sa police service,PPE000 Other PPEs,Gloves Chemical / Bio,0,0.0
14640,Sa police service,PPE000 Other PPEs,"Hazmat Suits, L",0,0.0
14641,Sa police service,PPE000 Other PPEs,"Hazmat Suits, M",0,0.0
14642,Sa police service,PPE000 Other PPEs,"Hazmat Suits, S",0,0.0
14643,Sa police service,PPE000 Other PPEs,"Hazmat Suits, XL",0,0.0
14644,Sa police service,PPE000 Other PPEs,"Hazmat Suits, XXL",0,0.0
14645,Sa police service,PPE000 Other PPEs,"Hazmat Suits, XXXL",0,0.0
14646,Sa police service,PPE000 Other PPEs,Liquid soap bio scrub,182000,182000.0
14647,Sa police service,PPE000 Other PPEs,Mist blower Two stroke backpack: Stihl SR430,684916,684916.0
14648,Sa police service,PPE000 Other PPEs,Mist blower backpack: High Pressure Hose type 30m,39238,39238.0
14649,Sa police service,PPE000 Other PPEs,Misting system high pressure backpack: Red Rhino Machine,18495,18495.0
14650,Sa police service,PPE000 Other PPEs,Round Stand for 5 litre sanitiser,0,65182.0
14651,Sa police service,PPE000 Other PPEs,UVL fogger portable disinfectant Aerosol Atomizer,338000,338000.0
14652,Sa police service,PPE000 Other PPEs,Wipes container,30255000,30284980.5
14653,Sa police service,PPE000 Other PPEs,Wipes container 25l,19209600,19209600.0
14654,Sa police service,PPE001 Surgical masks for patients,0,874389858,874389858.49
14655,Sa police service,PPE001 Surgical masks for patients,KN95 MASK,4119145,4119145.2
14656,Sa police service,PPE004 Apron,0,1203869,1203869.2
14657,Sa police service,PPE005 Eye protection - Goggles,0,6237500,6321080.0
14658,Sa police service,PPE006 Visor / Face Shield,0,1900000,1900000.0
